id_transect,transect_coordonnees,annee,id_transect_annee,geometry,longueur_transect,longueur
1137_montreau gestion 3,"{""type"": ""LineString"", ""coordinates"": [[2.474118, 48.865241], [2.475169, 48.864344], [2.475148, 48.864542], [2.475448, 48.864761], [2.475813, 48.864612], [2.475985, 48.864852], [2.476264, 48.864852]]}",2021,1137_montreau gestion 3_2021,,,262.11710562062586
1140_Prairie,"{""type"": ""LineString"", ""coordinates"": [[-4.147967, 48.581214], [-4.1489, 48.582322]]}",2021,1140_Prairie_2021,,,141.0308436331999
169_Chemin des cerisiers,"{""type"": ""LineString"", ""coordinates"": [[2.2084182500839233, 48.88079701461763], [2.2079864144325256, 48.881022792684945], [2.2081258893013, 48.88114097298572], [2.208423614501953, 48.88103161212004], [2.2085496783256526, 48.88096282048522], [2.208675742149353, 48.88088168151231], [2.208525538444519, 48.88074586163265], [2.208874225616455, 48.880530665743464], [2.2092819213867188, 48.880883445404436], [2.2092175483703613, 48.880913431560884]]}",2021,169_Chemin des cerisiers_2021,,,215.47148528984698
903_Prairie centrale,"{""type"": ""LineString"", ""coordinates"": [[2.728528, 48.420678], [2.728426, 48.420763], [2.728753, 48.420667], [2.728785, 48.420724], [2.728495, 48.420863], [2.72856, 48.420909], [2.728764, 48.420838], [2.72878, 48.420888], [2.728656, 48.420991], [2.728705, 48.421034], [2.728903, 48.421002]]}",2021,903_Prairie centrale_2021,,,137.019009879677
1144_La Fontaine de Trémargat,"{""type"": ""LineString"", ""coordinates"": [[-2.918666, 48.589932], [-2.918266, 48.589666], [-2.9191, 48.589894], [-2.91866, 48.589566], [-2.919243, 48.589683], [-2.919259, 48.58947]]}",2021,1144_La Fontaine de Trémargat_2021,,,225.3738574594446
66_fort risban,"{""type"": ""LineString"", ""coordinates"": [[1.8477799477809773, 50.96411480417705], [1.8476190152356309, 50.96348301139459]]}",2021,66_fort risban_2021,,,71.15056332439612
51_Promenade des squares haut,"{""type"": ""LineString"", ""coordinates"": [[1.8458201667228251, 50.96327646407299], [1.8416407036941835, 50.9624053341836], [1.8361683132538043, 50.961041793738566]]}",2021,51_Promenade des squares haut_2021,,,720.4737183354932
51_Promenades des squares bas,"{""type"": ""LineString"", ""coordinates"": [[1.8462290926018863, 50.96299618928212], [1.842554773306203, 50.96230685760329], [1.8417429351639487, 50.96211747897754], [1.8364750076631002, 50.960981191012216]]}",2021,51_Promenades des squares bas_2021,,,719.1068560807962
63_vieux-fort côté leroy merlin,"{""type"": ""LineString"", ""coordinates"": [[1.8137217138636057, 50.9463419605422], [1.8138826463999687, 50.94513534185426]]}",2021,63_vieux-fort côté leroy merlin_2021,,,134.64298464827382
64_vieux-fort arriere,"{""type"": ""LineString"", ""coordinates"": [[1.8157814223060902, 50.94830812692984], [1.8146978098664321, 50.94738208059848]]}",2021,64_vieux-fort arriere_2021,,,127.92989685008868
65_vieux-fort pâture à bovin,"{""type"": ""LineString"", ""coordinates"": [[1.8200785492206242, 50.946091851678226], [1.8198639725024794, 50.945297578118804]]}",2021,65_vieux-fort pâture à bovin_2021,,,89.58960455243009
62_citadelle,"{""type"": ""LineString"", ""coordinates"": [[1.8441048949480485, 50.95917520553807], [1.8442443698224786, 50.95869539822921]]}",2021,62_citadelle_2021,,,54.23916900827039
62_terre saint-roch,"{""type"": ""LineString"", ""coordinates"": [[1.8266210568696444, 50.94327270675701], [1.8279487503305718, 50.94300737100548]]}",2021,62_terre saint-roch_2021,,,97.58909819628164
"177_Chenard et Walcker- prairie, côté haie entreprise","{""type"": ""LineString"", ""coordinates"": [[2.2993186405813693, 48.92078750708498], [2.2999167731862302, 48.920480833859955], [2.3006651095054713, 48.920084270865324]]}",2021,"177_Chenard et Walcker- prairie, côté haie entreprise_2021",,,125.67734258272918
"177_Chenard et Walcker- prairie, côté habitations","{""type"": ""LineString"", ""coordinates"": [[2.2995116455874722, 48.92097608515412], [2.3000802738981925, 48.92070290035991], [2.300656948841121, 48.920387414127866], [2.3008822543992156, 48.920264039080365]]}",2021,"177_Chenard et Walcker- prairie, côté habitations_2021",,,127.72496062542196
178_Sévines - Aire de jeu Mikado,"{""type"": ""LineString"", ""coordinates"": [[2.304360397033905, 48.92779450674717], [2.3044569565575195, 48.92776454870399], [2.3045642449210835, 48.92768172344579], [2.304599113639691, 48.92765352757622], [2.3046393467737816, 48.927600660287446], [2.3046795799078725, 48.927542506201604], [2.3047171308342214, 48.927475540811216], [2.304722495249705, 48.92738566606546], [2.3046475074381316, 48.927285225028946], [2.3045884988408667, 48.927186538646914], [2.3044973037327354, 48.9271389576422], [2.304322960148681, 48.927128384078785], [2.304254677856462, 48.92714865747509], [2.3042224913455964, 48.927178615881864], [2.3041098385665486, 48.927277302279556], [2.3040856986878913, 48.927307260609155]]}",2021,178_Sévines - Aire de jeu Mikado_2021,,,128.11335618624463
178_Sévines - nouveau tennis couvert,"{""type"": ""LineString"", ""coordinates"": [[2.303150233170955, 48.93034884611908], [2.303021487136475, 48.92949243535525], [2.3030805527587943, 48.929325252214376], [2.303397053416037, 48.92926533795274], [2.3037376939609207, 48.92919837487284], [2.3041561185752277, 48.929127887318934], [2.3043653308778893, 48.9291419848424], [2.3045584499251177, 48.92920718581155]]}",2021,178_Sévines - nouveau tennis couvert_2021,,,227.59638502606464
178_Sévines - Entrée Louis Roche,"{""type"": ""LineString"", ""coordinates"": [[2.304366557940635, 48.93199785248068], [2.3051175764676173, 48.93112913516739], [2.3053831151598025, 48.931113276091786], [2.305152502202296, 48.93073992922285]]}",2021,178_Sévines - Entrée Louis Roche_2021,,,175.36987291897762
1145_Transect 2021,"{""type"": ""LineString"", ""coordinates"": [[0.087998, 49.511039], [0.088443, 49.511098], [0.088819, 49.511648]]}",2021,1145_Transect 2021_2021,,,99.70315135774534
1042_Megaphorbiaie,"{""type"": ""LineString"", ""coordinates"": [[4.82467792511186, 45.72266062913622], [4.822457056050761, 45.72455560384477], [4.821325220869859, 45.725390958500114]]}",2021,1042_Megaphorbiaie_2021,,,400.1093514351143
1042_Gerland Berge,"{""type"": ""LineString"", ""coordinates"": [[4.822178533953877, 45.72008387207825], [4.821599176803207, 45.722589385166906], [4.821524131975562, 45.72293791429426], [4.821524131975562, 45.722982854924375]]}",2021,1042_Gerland Berge_2021,,,326.39509455502025
1166_Prairie Fleurie,"{""type"": ""LineString"", ""coordinates"": [[2.191663, 48.863321], [2.190038, 48.864081]]}",2021,1166_Prairie Fleurie_2021,,,145.84724914850472
1166_Jardin de Garrigue et jardin des insectes,"{""type"": ""LineString"", ""coordinates"": [[2.189378, 48.86445], [2.190096, 48.864188]]}",2021,1166_Jardin de Garrigue et jardin des insectes_2021,,,60.05995055210205
1_Cormailles - Long rue Ledru Rollin,"{""type"": ""LineString"", ""coordinates"": [[2.3870629922343882, 48.817088094149014], [2.3849440471123873, 48.816367503508594]]}",2020,1_Cormailles - Long rue Ledru Rollin_2020,,,174.61543276580164
2_Lac du Héron vmclher 274 /282 RNR ferme + écopat,"{""type"": ""LineString"", ""coordinates"": [[3.179115473688316, 50.63781666062371], [3.179051100675567, 50.63771459381744], [3.179040371844601, 50.63761933126722], [3.179115473688316, 50.63750365505786], [3.1791476601991815, 50.63739478306833], [3.179029643004651, 50.63736756502726], [3.178857981628338, 50.637340346976146], [3.1788150662865062, 50.63727910630063], [3.178739964433808, 50.637129406536936], [3.1786648625811096, 50.636864028501485], [3.178621947230294, 50.636721132023496], [3.178611218399327, 50.63646255632801], [3.1784932012047964, 50.636285635296], [3.1783966416811826, 50.63609510420994], [3.1782249802958864, 50.63589096290435], [3.178160607283138, 50.63576847769656]]}",2020,2_Lac du Héron vmclher 274 /282 RNR ferme + écopat_2020,,,253.9404427502326
"2_Lac du Héron vmclher 193 RNR ""Friche""","{""type"": ""LineString"", ""coordinates"": [[3.175939795238111, 50.635494802227136], [3.176191922882605, 50.63516476912893], [3.1762455670643868, 50.635113732871226], [3.1765191523797975, 50.63535190158072], [3.176685449340627, 50.63553903329318], [3.17681955979059, 50.635620690534346], [3.176921483738671, 50.63568533574657]]}",2020,"2_Lac du Héron vmclher 193 RNR ""Friche""_2020",,,127.52876374703247
3_vmclher141 RNR Bois des anges,"{""type"": ""LineString"", ""coordinates"": [[3.1802630424481944, 50.6304633368741], [3.1800484657300494, 50.62888443187612], [3.1812500953642386, 50.628748316895816]]}",2020,3_vmclher141 RNR Bois des anges_2020,,,262.3162164387324
"2_Lac du Héron vmclher 179 RNR ""jachères pavés""","{""type"": ""LineString"", ""coordinates"": [[3.1735553684399953, 50.632162258178205], [3.1735446396090294, 50.632335792106694], [3.173587554950861, 50.63236641567766], [3.1736519279636104, 50.63251272800581], [3.173668021219043, 50.63266924766759], [3.1736519279636104, 50.63272709175965], [3.1736733856435095, 50.63285639006], [3.1736519279636104, 50.63290742876292], [3.1735392751845626, 50.632978882856186], [3.173394435903633, 50.63306054454488], [3.1732764187091025, 50.633138803526066], [3.173195952431937, 50.63316262145198]]}",2020,"2_Lac du Héron vmclher 179 RNR ""jachères pavés""_2020",,,128.26962944854725
4_Prairie fleurie,"{""type"": ""LineString"", ""coordinates"": [[2.3752850788433824, 48.91081412573243], [2.375658087350022, 48.91037829538411]]}",2020,4_Prairie fleurie_2020,,,55.602982888690846
5_Terrasse Château,"{""type"": ""LineString"", ""coordinates"": [[2.329202081408256, 48.91641367181814], [2.330543185916875, 48.91520801238707]]}",2020,5_Terrasse Château_2020,,,166.0629955501597
5_Prairie fleurie,"{""type"": ""LineString"", ""coordinates"": [[2.3287919315084076, 48.915953812076744], [2.3260131629675564, 48.9148115986153]]}",2020,5_Prairie fleurie_2020,,,239.50628431317153
5_Noue sauvage,"{""type"": ""LineString"", ""coordinates"": [[2.327839861343114, 48.914647410695345], [2.327045927474299, 48.914308970950835], [2.326884994937936, 48.91412564846303]]}",2020,5_Noue sauvage_2020,,,92.68743679333011
6_Lemaitre,"{""type"": ""LineString"", ""coordinates"": [[2.3655642211661267, 48.96313021016004], [2.365735882542439, 48.963073858454884], [2.3659290015986514, 48.963038638613455], [2.3660255611222656, 48.96305977052012], [2.3661489427322797, 48.96308442440482], [2.366272324351277, 48.96308794639157], [2.366384977130324, 48.9631196442198], [2.3665029943248546, 48.963235869427486], [2.366594189432986, 48.9633203966838], [2.36657273176207, 48.96340492379686], [2.3664386213121062, 48.963454231212815], [2.36628841760671, 48.96349297271888], [2.3661489427322797, 48.96351058248817], [2.366057747633132, 48.96351058248817], [2.3659075439277353, 48.96347184098989], [2.365805619979654, 48.96342957751093]]}",2020,6_Lemaitre_2020,,,160.64318934543223
7_César,"{""type"": ""LineString"", ""coordinates"": [[2.3429708342661573, 48.96072896893298], [2.343405352126914, 48.96142282745796]]}",2020,7_César_2020,,,83.42087605387894
8_Noues Pasteur,"{""type"": ""LineString"", ""coordinates"": [[2.349228941063409, 48.96039990033295], [2.3504681216329306, 48.96044568855274], [2.350924097164603, 48.96047386589514], [2.351369343856326, 48.96054078702101], [2.3518950568252137, 48.96061123021875]]}",2020,8_Noues Pasteur_2020,,,196.57115379259713
19_terrain till,"{""type"": ""LineString"", ""coordinates"": [[2.385810899020461, 48.78831164983929], [2.3860040180676902, 48.78809605652649], [2.386175679444003, 48.78815967431985], [2.386223959210302, 48.78805364462143], [2.386588739633843, 48.78820208614122], [2.386422442673014, 48.78782037848801], [2.386331247573866, 48.78779210373328], [2.3859342806394586, 48.78786985927341], [2.3856499664840984, 48.78796882069784], [2.3853710167442217, 48.78809959085474], [2.385800170180512, 48.78830811552597]]}",2020,19_terrain till_2020,,,255.5705839297758
20_P7P8,"{""type"": ""LineString"", ""coordinates"": [[-1.7280354481084663, 48.049220005655556], [-1.7281974431566418, 48.04928637836628], [-1.7280824789289044, 48.04940165708161], [-1.7275233347303642, 48.04932829792899], [-1.7273195345084664, 48.04943309668646], [-1.7275390116705103, 48.0494505631253], [-1.7278002940062767, 48.049544881792706], [-1.7279361608208754, 48.04953090866769]]}",2020,20_P7P8_2020,,,139.71764883468393
20_P26,"{""type"": ""LineString"", ""coordinates"": [[-1.728731118845482, 48.04737850389934], [-1.7286037415341169, 48.04742716316394], [-1.7276211165607276, 48.047323762171736], [-1.7277302971133264, 48.04709871223584], [-1.7284854626021349, 48.04714128932616], [-1.7286674301897993, 48.04731159733548]]}",2020,20_P26_2020,,,190.76428012555422
20_P12,"{""type"": ""LineString"", ""coordinates"": [[-1.7250007832983565, 48.047043970210865], [-1.7258287358222306, 48.046897991193106], [-1.7257832439253142, 48.04678850665826], [-1.7249734881602068, 48.04693448598633]]}",2020,20_P12_2020,,,138.63109234090447
20_P24,"{""type"": ""LineString"", ""coordinates"": [[-1.7233846064959444, 48.04808467637664], [-1.7232739683075426, 48.04884542656251], [-1.723115913752683, 48.048179770764406]]}",2020,20_P24_2020,,,159.93485136129252
20_P25,"{""type"": ""LineString"", ""coordinates"": [[-1.7234478283178885, 48.04915183665724], [-1.7214563409266566, 48.04873976748646], [-1.7214721463821425, 48.04840165698639]]}",2020,20_P25_2020,,,192.5777046597453
20_P1P2,"{""type"": ""LineString"", ""coordinates"": [[-1.726940833980287, 48.049923136756426], [-1.7267353630589692, 48.05067329426486], [-1.7265773085041096, 48.04957446827925], [-1.7252496502432886, 48.05013444983614]]}",2020,20_P1P2_2020,,,324.2377129376208
21_T3,"{""type"": ""LineString"", ""coordinates"": [[-1.706197049801254, 48.15146988402248], [-1.7058212131237966, 48.15160631838773], [-1.7060478205322636, 48.15124495089862], [-1.7057106729245444, 48.15137769843522]]}",2020,21_T3_2020,,,104.34116814995897
21_T1,"{""type"": ""LineString"", ""coordinates"": [[-1.7107735951458114, 48.14984487502987], [-1.7106196258134498, 48.148958855668475], [-1.7104271641479982, 48.14875982022958]]}",2020,21_T1_2020,,,125.51902786653635
21_T2,"{""type"": ""LineString"", ""coordinates"": [[-1.7113221108923486, 48.150596053375665], [-1.7108890721450825, 48.1505190099488], [-1.710869825978537, 48.150326400875606], [-1.7109564337279903, 48.15014663175506]]}",2020,21_T2_2020,,,75.7097385682077
22_T4,"{""type"": ""LineString"", ""coordinates"": [[-1.2979196021017179, 47.80830114780187], [-1.297641120785408, 47.80907849266506]]}",2020,22_T4_2020,,,88.90362207896523
22_T1,"{""type"": ""LineString"", ""coordinates"": [[-1.3011482448626845, 47.80904926938443], [-1.2989552044967447, 47.8086868993386]]}",2020,22_T1_2020,,,168.65864518455405
22_T2,"{""type"": ""LineString"", ""coordinates"": [[-1.3040287859782642, 47.809774001891164], [-1.3039591656491867, 47.81010129712763], [-1.3037764122853586, 47.810188965144306], [-1.3036632792506075, 47.81012467527989], [-1.3036371716272035, 47.809925960650325], [-1.3037677097442237, 47.80975062358107]]}",2020,22_T2_2020,,,108.58158970321766
22_T3,"{""type"": ""LineString"", ""coordinates"": [[-1.3060755930689656, 47.81086472600099], [-1.3043646153601807, 47.81039430391312]]}",2020,22_T3_2020,,,138.06314990466245
23_T1P8,"{""type"": ""LineString"", ""coordinates"": [[-1.23958652008013, 48.2762057492445], [-1.2374608477467652, 48.27681830507029]]}",2020,23_T1P8_2020,,,171.42215006988835
23_T3PO1,"{""type"": ""LineString"", ""coordinates"": [[-1.2349068907521097, 48.277769025431084], [-1.2352599367323822, 48.277363439553696], [-1.2354574743642013, 48.27780259101461]]}",2020,23_T3PO1_2020,,,103.09292735623971
23_T2VH5,"{""type"": ""LineString"", ""coordinates"": [[-1.23373977182531, 48.276098675561194], [-1.2339958921394727, 48.27699479378207]]}",2020,23_T2VH5_2020,,,101.4306296890371
23_T4VH8,"{""type"": ""LineString"", ""coordinates"": [[-1.2370878724202437, 48.272661791808176], [-1.2360633911635914, 48.2725108036658]]}",2020,23_T4VH8_2020,,,77.65848592155007
24_T3P10,"{""type"": ""LineString"", ""coordinates"": [[-2.0195344453727837, 48.07037303646656], [-2.0195635353026247, 48.07092702775818], [-2.0193599057937375, 48.07114084736334], [-2.0190108266356455, 48.07100478044467], [-2.018909011881202, 48.07080067939209], [-2.0188508320215197, 48.07026612517992]]}",2020,24_T3P10_2020,,,203.36752473384166
24_T4P9,"{""type"": ""LineString"", ""coordinates"": [[-2.0218325498302234, 48.07092702775818], [-2.02317068660291, 48.070956185029374], [-2.023127051708148, 48.07081039850818], [-2.0219198196197463, 48.07072292639723]]}",2020,24_T4P9_2020,,,206.23589974874335
24_T2P6,"{""type"": ""LineString"", ""coordinates"": [[-2.0198835245308753, 48.073133214611296], [-2.0174690603540717, 48.07290968456679]]}",2020,24_T2P6_2020,,,181.10520700854818
24_T1P7a,"{""type"": ""LineString"", ""coordinates"": [[-2.021611292537806, 48.07322214469812], [-2.019941571461923, 48.07242705995895]]}",2020,24_T1P7a_2020,,,152.33766382293518
25_T3P43,"{""type"": ""LineString"", ""coordinates"": [[-1.8887487027337042, 47.9742175624069], [-1.88938142439594, 47.97383705246992], [-1.8902393520735472, 47.97432525338941]]}",2020,25_T3P43_2020,,,147.133673160003
25_T2P42,"{""type"": ""LineString"", ""coordinates"": [[-1.8919659315247326, 47.97439704725297], [-1.8919015869489124, 47.97487088424897], [-1.891290313478617, 47.97443294414732], [-1.8911187279430952, 47.97500729106297]]}",2020,25_T2P42_2020,,,184.68292576658192
25_T1P65,"{""type"": ""LineString"", ""coordinates"": [[-1.894260888062332, 47.969636898014514], [-1.8945504386535246, 47.969981538937525], [-1.8942930603502424, 47.97015385853657], [-1.8944110254059132, 47.9704841361609], [-1.8945397145575547, 47.970541575532124], [-1.8943145085421822, 47.97071389326247]]}",2020,25_T1P65_2020,,,145.80232807451594
25_T4P72,"{""type"": ""LineString"", ""coordinates"": [[-1.8976175301009715, 47.96848807832721], [-1.8971671180702276, 47.96879682612924], [-1.8965987409838128, 47.96855988030635], [-1.8960303638973977, 47.96896196954475]]}",2020,25_T4P72_2020,,,159.3974120702956
26_T2P10,"{""type"": ""LineString"", ""coordinates"": [[-1.632126611538214, 48.34482931366659], [-1.631546152838121, 48.34429416956801], [-1.6320704381156244, 48.343895919150434], [-1.6315648773123177, 48.34346032919323]]}",2020,26_T2P10_2020,,,193.37213742143058
26_T1P13,"{""type"": ""LineString"", ""coordinates"": [[-1.631302734673566, 48.34311185454723], [-1.6320891625898208, 48.34281316009731], [-1.6314525304671386, 48.34202907883841]]}",2020,26_T1P13_2020,,,166.0161643741259
26_T3P7,"{""type"": ""LineString"", ""coordinates"": [[-1.6259288105791594, 48.34525244688303], [-1.625048760291922, 48.34487909422731], [-1.6258913616307662, 48.34445595791131], [-1.6249176889725463, 48.34413238071116], [-1.6259288105791594, 48.34369679277475]]}",2020,26_T3P7_2020,,,324.71625450970015
26_T4P1,"{""type"": ""LineString"", ""coordinates"": [[-1.6227283963620929, 48.34479506444417], [-1.6220605003401942, 48.34463065132873], [-1.6217945787759194, 48.34424427841982], [-1.6217945787759194, 48.34412918805101], [-1.622567606579043, 48.344018207806386]]}",2020,26_T4P1_2020,,,171.1293703506219
